what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383366665810
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383366707301
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1383366712196
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383366717877
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383366774408
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383366780211
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383366782693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383366787042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383366789838
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383366837791
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1383366856459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383366905415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383366987493
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1383367003476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383367019687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383367039808
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1383367040313
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1383367040488
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1383367055316
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1383367062443
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1383367067972
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1383367068718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1383367096307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383367115396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383367193615
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1383367203631
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1383367269562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1383367273720
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.1.v20100712,"org.eclipse.jst.jsf.facelet.core",1383367323294
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383367327555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383367328466
