what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1380621560005
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1380621567118
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1380621578730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621580298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621604811
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621616931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621755188
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1380621760267
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1380621776609
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1380621777625
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1380621777909
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1380621778055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621788763
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621791031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621804605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621806122
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1380621824659
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1380621825670
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1380621825776
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621826114
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621828497
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1380621840011
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621853966
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1380621998668
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1380622001097
