what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1383516815707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516818049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516829720
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1383516834112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516839809
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516875514
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1383516877314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516885168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516885336
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1383516889295
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1383516889420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516895630
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516942038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516945683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516948257
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1383516960644
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383516965717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383516968312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517030820
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1383517041118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517069239
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517093778
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1383517109327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517115359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517115532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383517122140
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1383517130000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383517145938
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1383517154772
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1383517155536
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383517167770
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383517182155
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1383517186893
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1383517189992
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1383517193920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517208897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517209313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517210246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1383517229218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1383517253182
